scale,vector_mode,candidate_domain,anchor_p,seed_q0,true_q_for_audit_only,selected_q,selected_delta_from_true,selected_csr,min_tie_count,candidate_count,vector_length_used,failure_mode
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999995357,999999999995369,999999999995371,999999999995370,-1,0,4,116,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999995357,999999999995369,999999999995371,999999999995389,18,1,2,8,12,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999995357,999999999995369,999999999995371,999999999995370,-1,0,4,128,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999995357,999999999995369,999999999995371,999999999995389,18,1,2,8,12,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999995327,999999999995329,999999999995357,999999999995343,-14,10,2,126,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999995327,999999999995329,999999999995357,999999999995371,14,10,1,8,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999995327,999999999995329,999999999995357,999999999995343,-14,10,2,128,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999995327,999999999995329,999999999995357,999999999995371,14,10,1,8,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999995327,999999999995329,999999999995357,999999999995330,-27,0,9,126,2,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999995327,999999999995329,999999999995357,999999999995357,0,1,7,8,2,correct
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999995327,999999999995329,999999999995357,999999999995330,-27,0,9,128,2,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999995327,999999999995329,999999999995357,999999999995357,0,1,7,8,2,correct
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999995273,999999999995281,999999999995327,999999999995309,-18,9,3,120,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999995273,999999999995281,999999999995327,999999999995309,-18,9,1,9,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999995273,999999999995281,999999999995327,999999999995309,-18,9,3,128,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999995273,999999999995281,999999999995327,999999999995309,-18,9,1,9,128,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999995273,999999999995281,999999999995327,999999999995282,-45,0,6,120,8,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999995273,999999999995281,999999999995327,999999999995309,-18,1,5,9,8,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999995273,999999999995281,999999999995327,999999999995282,-45,0,6,128,8,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999995273,999999999995281,999999999995327,999999999995309,-18,1,5,9,8,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999995179,999999999995197,999999999995273,999999999995217,-56,7,4,110,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999995179,999999999995197,999999999995273,999999999995267,-6,7,1,4,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999995179,999999999995197,999999999995273,999999999995217,-56,7,4,128,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999995179,999999999995197,999999999995273,999999999995267,-6,7,1,6,128,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999995179,999999999995197,999999999995273,999999999995198,-75,0,2,110,18,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999995179,999999999995197,999999999995273,999999999995267,-6,1,1,4,18,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999995179,999999999995197,999999999995273,999999999995198,-75,0,3,128,18,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999995179,999999999995197,999999999995273,999999999995267,-6,1,2,6,18,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999995089,999999999995123,999999999995179,999999999995159,-20,7,1,94,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999995089,999999999995123,999999999995179,999999999995159,-20,7,1,4,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999995089,999999999995123,999999999995179,999999999995159,-20,7,3,128,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999995089,999999999995123,999999999995179,999999999995159,-20,7,1,4,128,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999995089,999999999995123,999999999995179,999999999995124,-55,0,2,94,34,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999995089,999999999995123,999999999995179,999999999995159,-20,1,1,4,34,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999995089,999999999995123,999999999995179,999999999995124,-55,0,2,128,34,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999995089,999999999995123,999999999995179,999999999995159,-20,1,1,4,34,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999995021,999999999995047,999999999995069,999999999995125,56,5,1,102,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999995021,999999999995047,999999999995069,999999999995057,-12,10,1,4,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999995021,999999999995047,999999999995069,999999999995125,56,5,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999995021,999999999995047,999999999995069,999999999995159,90,9,1,5,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999995021,999999999995047,999999999995069,999999999995048,-21,0,2,102,26,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999995021,999999999995047,999999999995069,999999999995123,54,1,1,4,26,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999995021,999999999995047,999999999995069,999999999995048,-21,0,3,128,26,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999995021,999999999995047,999999999995069,999999999995123,54,1,2,5,26,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999994991,999999999995011,999999999995021,999999999995089,68,4,1,108,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999994991,999999999995011,999999999995021,999999999995089,68,4,1,5,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999994991,999999999995011,999999999995021,999999999995089,68,4,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999994991,999999999995011,999999999995021,999999999995089,68,4,1,6,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999994991,999999999995011,999999999995021,999999999995012,-9,0,3,108,20,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999994991,999999999995011,999999999995021,999999999995047,26,1,1,5,20,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999994991,999999999995011,999999999995021,999999999995012,-9,0,4,128,20,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999994991,999999999995011,999999999995021,999999999995047,26,1,2,6,20,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999994901,999999999994913,999999999994991,999999999994973,-18,7,1,116,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999994901,999999999994913,999999999994991,999999999994991,0,13,2,6,128,correct
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999994901,999999999994913,999999999994991,999999999994973,-18,7,1,128,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999994901,999999999994913,999999999994991,999999999994991,0,13,2,6,128,correct
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999994901,999999999994913,999999999994991,999999999994914,-77,0,5,116,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999994901,999999999994913,999999999994991,999999999994943,-48,1,3,6,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999994901,999999999994913,999999999994991,999999999994914,-77,0,5,128,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999994901,999999999994913,999999999994991,999999999994943,-48,1,3,6,12,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999994829,999999999994841,999999999994873,999999999994901,28,12,2,116,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999994829,999999999994841,999999999994873,999999999994901,28,12,1,7,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999994829,999999999994841,999999999994873,999999999994901,28,12,2,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999994829,999999999994841,999999999994873,999999999994901,28,12,1,7,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999994829,999999999994841,999999999994873,999999999994842,-31,0,6,116,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999994829,999999999994841,999999999994873,999999999994861,-12,1,3,7,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999994829,999999999994841,999999999994873,999999999994842,-31,0,6,128,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999994829,999999999994841,999999999994873,999999999994861,-12,1,3,7,12,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999994813,999999999994823,999999999994829,999999999994883,54,12,2,118,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999994813,999999999994823,999999999994829,999999999994883,54,12,1,8,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999994813,999999999994823,999999999994829,999999999994883,54,12,2,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999994813,999999999994823,999999999994829,999999999994883,54,12,1,9,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999994813,999999999994823,999999999994829,999999999994824,-5,0,7,118,10,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999994813,999999999994823,999999999994829,999999999994841,12,1,5,8,10,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999994813,999999999994823,999999999994829,999999999994824,-5,0,8,128,10,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999994813,999999999994823,999999999994829,999999999994841,12,1,6,9,10,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999994733,999999999994739,999999999994789,999999999994841,52,8,1,122,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999994733,999999999994739,999999999994789,999999999994841,52,8,1,9,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999994733,999999999994739,999999999994789,999999999994841,52,8,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999994733,999999999994739,999999999994789,999999999994841,52,8,1,9,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999994733,999999999994739,999999999994789,999999999994740,-49,0,9,122,6,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999994733,999999999994739,999999999994789,999999999994753,-36,1,7,9,6,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999994733,999999999994739,999999999994789,999999999994740,-49,0,10,128,6,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999994733,999999999994739,999999999994789,999999999994753,-36,1,7,9,6,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999994687,999999999994711,999999999994727,999999999994771,44,9,3,104,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999994687,999999999994711,999999999994727,999999999994813,86,9,1,8,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999994687,999999999994711,999999999994727,999999999994771,44,9,4,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999994687,999999999994711,999999999994727,999999999994813,86,9,2,10,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999994687,999999999994711,999999999994727,999999999994712,-15,0,2,104,24,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999994687,999999999994711,999999999994727,999999999994783,56,1,1,8,24,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999994687,999999999994711,999999999994727,999999999994712,-15,0,2,128,24,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999994687,999999999994711,999999999994727,999999999994783,56,1,1,10,24,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999994601,999999999994621,999999999994627,999999999994711,84,9,1,108,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999994601,999999999994621,999999999994627,999999999994711,84,9,1,6,128,selected_too_late
